red,13443371,13050410,12460586,11281192,12921138,14033699,16379373,13717584,14725553,15104120,10100025,16512759,13863578,12938624,11812952,10822972,8792374,11936062,9578552,7481650
color,12631214,4204378,2135464,15650593,14495274,16314804,3812509,15608646,2545606,15916823,14146000,15639884,8217517,15485679,5156590,15923187,2432049,15299627,8745438,3066024
blue,16251128,14740719,11264239,13298676,9294825,150668,1653117,2175349,411015,1261185,99256,93346,409468,87178,1060464,16383229,14348539,11854840,13429754,9623798
