great northern loon,13224911,5197389,9473415,1513498,16250871,16119285,5723477,3749430,9211278,11712442,5732756,4152427,2960941,7959663,11381158,6121269,2632489,9737363,13092288,5066574
lesser black billed loon,13224911,5197389,9473415,1513498,16250871,8621733,5919046,9598019,2696483,14336157,10335184,4607573,6188414,7637155,2171939,11122369,4078912,7303799,8885666,855570
lesser loon,13224911,5197389,9473415,1513498,16250871,11974069,2959911,8091251,15723750,7610134,11122369,4078912,7303799,8885666,855570,11974280,14342088,5328979,9211262,2565672
northern loon,6848151,5793649,10392208,3683897,14472918,7173250,5525586,11377549,15259847,3682865,6121269,2632489,9737363,13092288,5066574,5987641,6717569,2237215,14078913,11380884
polar loon,15921906,4935242,2500130,8554375,12041150,3817528,8551044,2567210,7038057,10854830,6320209,3422003,9871508,5002313,11845054,15527147,13815753,3750200,9408396,6118747
white billed diver,4013355,9211530,10989240,659220,5799827,5732756,4152427,2960941,7959663,11381158,8087629,10193792,4077883,2103834,14011077,12175590,6712955,9673900,3821659,12894400
yellow billed loon,7972557,3817787,7565127,15001826,5272457,10198175,13093590,4671049,7500147,2565673,9087704,8947290,4541256,11520750,397600,7172475,4405811,11771790,9930100,2432023
yellow billed diver,10198175,13093590,4671049,7500147,2565673,5866395,3162954,14079690,1449505,11185058,13883354,10792374,5919827,8288889,3617072,6059654,8296101,3886939,4866620,8943979
australian yellow webbed storm petrel,13487567,3748143,10921381,8091767,5722448,8030622,6056835,3753824,4938612,2700621,13554652,6643041,10725813,8420742,4669250,12632516,10593449,5656909,8355711,3682859
flat clawed storm petrel,9675178,6978951,2631455,4939623,4474692,10203596,8624822,4870494,6450558,2895929,7041151,5658984,3420726,2762795,4079173,11775916,4340534,14605528,7367528,1709590
wilson's petrel,13487567,3748143,10921381,8091767,5722448,9344940,3289133,5526356,7502732,15000545,13554652,6643041,10725813,8420742,4669250,10008795,7051467,3618884,6318462,12630970
wilson's storm petrel,9344940,3289133,5526356,7502732,15000545,7835552,3617067,9988681,14539995,2246752,13554652,6643041,10725813,8420742,4669250,10008795,7051467,3618884,6318462,12630970
wilson's stormpetrel,9344940,3289133,5526356,7502732,15000545,7835552,3617067,9988681,14539995,2246752,13554652,6643041,10725813,8420742,4669250,8302812,6839128,10916485,15262945,2171431
yellow webbed storm petrel,8302812,6839128,10916485,15262945,2171431,13487567,3748143,10921381,8091767,5722448,13554652,6643041,10725813,8420742,4669250,9349835,5929635,4209724,8221296,15000807
elliot's storm petrel,7571117,10004420,5202565,7956835,3682610,7043731,3948877,5858166,1579553,2895671,9675178,6978951,2631455,4939623,4474692,4090524,6721468,3618101,9076855,6511446
graceful storm petrel,12504022,6575690,9870756,4208688,8746344,10592935,5788756,4407361,7302252,3223603,13554652,6643041,10725813,8420742,4669250,12108748,6049864,10200750,8686225,4207660
white vented storm petrel,11251118,9277327,4668469,6774361,2037522,1661843,8495301,6840669,1192007,13485499,1395565,5334133,4799282,11907494,5865102,5278909,4143926,13024178,10389881,15132646
white vented petrel,1661843,8495301,6840669,1192007,13485499,1395565,5334133,4799282,11907494,5865102,5278909,4143926,13024178,10389881,15132646,9016481,6193053,6049872,3551797,1909285
frigate petrel,4479855,2110781,10264986,7239801,12172725,13615267,11116681,7500901,8750451,5725523,11779010,4737363,9869210,15263459,2434348,10405072,14018542,3096631,7374210,11580330
white breasted storm petrel,9807546,5727610,9207667,5327429,13090483,3624814,6718112,2762796,5786955,14407637,7970737,5065033,14867679,9404286,4556192,9675178,6978951,2631455,4939623,4474692
white faced petrel,12896202,10132899,4078916,6644065,1053737,9745873,6066108,5328974,3501470,8152914,10793149,8820135,6648964,3159097,9944951,12040635,5327945,7170664,9145230,2038037
whitefaced storm petrel,12040635,5327945,7170664,9145230,2038037,12896202,10132899,4078916,6644065,1053737,10793149,8820135,6648964,3159097,9944951,6457012,9284562,4544371,9600379,13681854
white faced storm petrel,12040635,5327945,7170664,9145230,2038037,12896202,10132899,4078916,6644065,1053737,10793149,8820135,6648964,3159097,9944951,6457012,9284562,4544371,9600379,13681854
british storm petrel,12232081,13751770,5919828,8419186,3945779,7569291,3882562,10398390,5989228,13226973,11842223,4670275,3157035,9276041,6381408,13554652,6643041,10725813,8420742,4669250
british stormpetrel,11842223,4670275,3157035,9276041,6381408,7569291,3882562,10398390,5989228,13226973,12232081,13751770,5919828,8419186,3945779,12041154,9801614,4144959,6513507,1974049
european storm petrel,7436162,5397609,1842969,14868703,11842479,13554652,6643041,10725813,8420742,4669250,7569291,3882562,10398390,5989228,13226973,9675178,6978951,2631455,4939623,4474692
storm petrel,12232081,13751770,5919828,8419186,3945779,9344940,3289133,5526356,7502732,15000545,12504022,6575434,9871014,4340017,9009515,13554652,6643041,10725813,8420742,4669250
least petrel,3110555,8955591,4471863,11255766,5792106,13816007,8093299,9804946,6839890,5129275,16119795,8556164,13555405,10728105,4932924,6917042,10731998,5064001,6644322,3353124
galapagos petrel,356546,1259613,8629186,12896458,5071735,1385272,3103126,10657951,3293785,6381409,2979547,7577563,1584206,7426129,12236211,9872057,1324368,14014165,10255974,11625277
galapagos storm petrel,5929110,4020598,2633264,14405816,9148320,11383222,7633282,2248288,5261899,9606040,9743539,4482938,7770781,3885389,1579548,7506579,11253951,2970202,669247,10585977
wedge rumped petrel,7049130,5337214,3946040,13752803,1709337,8165030,3157805,6314582,15921907,10193021,8947850,3485487,7039851,4867653,11315631,6128292,4875881,2695201,14999270,10978687
wedge rumped storm petrel,7049130,5337214,3946040,13752803,1709337,8165030,3157805,6314582,15921907,10193021,8947850,3485487,7039851,4867653,11315631,6128292,4875881,2695201,14999270,10978687
band rumped storm petrel,8889799,3110555,4932930,6973288,11387094,12896980,10002091,5788503,7501443,4011575,591879,10591125,7301733,15262425,2762532,2790833,13028043,7823704,2107176,16579579
madeiran petrel,11120831,3887210,7700885,9530190,5979691,7967143,10202300,4808823,2832197,5197651,8297930,4153754,6313296,9734267,12298132,12040635,5327945,7170664,9145230,2038037
swinhoe's petrel,9281462,7176853,2894131,5729400,3815745,8884126,7042181,4275262,2564641,8351333,7506347,9281982,4011318,7102814,10991824,9941957,7046802,7501691,5460821,3554882
swinhoe's storm petrel,10991315,8624310,5135469,6256275,3550763,9941957,7046802,7501691,5460821,3554882,10267584,5262157,8490912,4209211,7106165,7506347,9281982,4011318,7102814,10991824
beal's petrel,13753056,8617864,10857912,5262933,10131104,8884126,7042181,4275262,2564641,8351333,7041151,5658984,3420726,2762795,4079173,9149105,7635606,5263702,6252921,4013119
chapman petrel,11646402,4997957,10001580,3353388,7301746,6257051,14733225,8220258,12364171,16578001,10592935,5788756,4407361,7302252,3223603,10330539,7961991,2894639,6317423,4408653
dusky rumped petrel,8884126,7042181,4275262,2564641,8351333,4087706,3555664,8881785,13356738,15331049,9354215,6395600,2108998,5138570,10197914,8957384,5396048,8290936,2566441,5406127
fork tailed storm petrel,12961221,10723485,6315095,8289144,3880496,12504022,6575690,9870756,4208688,8746344,7244463,5533587,3163488,7234659,10983570,9278626,12567503,5591635,7371141,4011828
kaeding's petrel,9680337,5934778,5592403,3238040,8886178,8556975,6518170,4412020,4405303,7299934,6842989,2829876,10329243,65793,12631741,9149105,7635606,5263702,6252921,4013119
leach's fork tailed storm petrel,12961221,10723485,6315095,8289144,3880496,12504022,6575690,9870756,4208688,8746344,7244463,5533587,3163488,7234659,10983570,9278626,12567503,5591635,7371141,4011828
leach's petrel,12232081,13751770,5919828,8419186,3945779,9936551,4930870,7957092,15130067,11178113,11842740,3881274,2631465,5328462,8618625,7569291,3882562,10398390,5989228,13226973
leach's storm petrel,12232081,13751770,5919828,8419186,3945779,9936551,4930870,7957092,15130067,11178113,12504022,6575434,9871014,4340017,9009515,7569291,3882562,10398390,5989228,13226973
leach's stormpetrel,14409446,5855325,11317178,7894910,3617848,12232081,13751770,5919828,8419186,3945779,9936551,4930870,7957092,15130067,11178113,7569291,3882562,10398390,5989228,13226973
socorro petrel,9344940,3289133,5526356,7502732,15000545,9680337,5934778,5592403,3238040,8886178,8297930,4153754,6313296,9734267,12298132,6257051,14733225,8220258,12364171,16578001
markham's storm petrel,15461360,5654340,8153956,9997449,12433337,11778498,6574406,8219745,4404267,10719363,14342627,6376514,10193280,3219996,12367287,16119802,7496542,10259590,12366252,3090472
sooty petrel,7320774,13229025,5133660,9557996,9608094,7055805,12114918,2631978,6453635,8952223,9145488,7238005,4473924,1841687,11709866,11581897,4473934,10002865,8291990,6119532
sooty storm petrel,3624814,6718112,2762796,5786955,14407637,7041151,5658984,3420726,2762795,4079173,12896980,10002091,5788503,7501443,4011575,9155014,5735840,2052202,8025976,16052720
steineger's storm petrel,10592935,5788756,4407361,7302252,3223603,4810643,3230318,7046828,12370116,6582662,14346737,10923702,12306125,7172732,16251386,9344940,3289133,5526356,7502732,15000545
stejneger's storm petrel,11447727,14539735,8356749,15661818,5002601,14346737,10923702,12306125,7172732,16251386,4810643,3230318,7046828,12370116,6582662,10592935,5788756,4407361,7302252,3223603
tristgram's storm petrel,10790313,8817037,3881016,7435386,5591635,9740458,8161943,5201516,6320770,3749950,13422291,11580088,7698555,9804190,5195846,12766424,10464444,5656141,8155501,2499109
tristram's petrel,12766424,10464444,5656141,8155501,2499109,11055547,8686999,3617074,7042431,10127481,12632769,10198171,4276543,6316126,2171423,8881540,3223600,10197915,6906720,1710361
tristram's storm petrel,10790313,8817037,3881016,7435386,5591635,9740458,8161943,5201516,6320770,3749950,13422291,11580088,7698555,9804190,5195846,12766424,10464444,5656141,8155501,2499109
tristram's storm petrel ,10790313,8817037,3881016,7435386,5591635,9740458,8161943,5201516,6320770,3749950,13422291,11580088,7698555,9804190,5195846,12766424,10464444,5656141,8155501,2499109
black fork tailed petrel,12961221,10723485,6315095,8289144,3880496,10528427,8685964,5722957,4275514,2894633,7244463,5533587,3163488,7234659,10983570,9278626,12567503,5591635,7371141,4011828
black petrel,9745873,6066108,5328974,3501470,8152914,6257051,14733225,8220258,12364171,16578001,12040897,5589573,7101783,9014677,1776151,11843773,5855318,10133153,4537915,8289659
black storm petrel,12040381,9935521,3486771,7106936,15329768,7244463,5533587,3163488,7234659,10983570,9278626,12567503,5591635,7371141,4011828,6917042,10731998,5064001,6644322,3353124
townsend petrel,9474710,8290437,5394513,6908782,4472896,7643886,5209041,2577300,2238515,5590348,11250865,10001054,5395028,7567227,3947066,13620188,11778502,5197141,9147042,3157555
gaudalupe storm petrel,16514043,3027502,463117,8223865,12238010,14342612,3355190,12631733,6445916,10065295,9804165,2632228,10988437,4343099,6514264,14802128,10591113,3879974,8615520,1446924
guadaloupe petrel,15922415,4867636,1973005,11975070,9276020,3821437,10070203,7110301,2303274,14869212,14342612,3355190,12631733,6445916,10065295,16514043,3883849,7566453,13750994,10263965
guadalupe storm petrel,16514043,3027502,463117,8223865,12238010,14342612,3355190,12631733,6445916,10065295,9804165,2632228,10988437,4343099,6514264,14802128,10591113,3879974,8615520,1446924
guadelupe storm petrel,13351593,3287333,7299159,10194047,15592165,9804165,2632228,10988437,4343099,6514264,14342612,3355190,12631733,6445916,10065295,14802128,10591113,3879974,8615520,1446924
ashy petrel,6394304,10798050,5590601,7828854,3353125,6917042,10731998,5064001,6644322,3353124,5341618,10337240,4999496,7052234,6906461,8893403,4801858,7183299,6909555,3353638
ashy storm petrel,6394304,10798050,5590601,7828854,3353125,6917042,10731998,5064001,6644322,3353124,5341618,10337240,4999496,7052234,6906461,9278626,12567503,5591635,7371141,4011828
hornby's storm petrel,9675178,6978951,2631455,4939623,4474692,6914464,3688546,14341579,6773590,10525333,12370644,9607334,4277581,6909561,1776930,8685453,7501180,3749428,5856093,2565410
ringed storm petrel,9742525,4872811,6191252,3156515,5919562,6914464,3688546,14341579,6773590,10525333,12504022,6575434,9871014,4340017,9009515,11777466,10001569,5985880,8488071,7169896
ringed petrel,9741740,8491930,5662832,3357763,2632496,9672610,6318193,4739932,4735039,13287097,13422548,9935777,6050384,8423307,7694693,13684948,4869197,2040610,9409172,6975345
fork tailed petrel,12504022,6575690,9870756,4208688,8746344,7244463,5533587,3163488,7234659,10983570,12961221,10723485,6315095,8289144,3880496,9278626,12567503,5591635,7371141,4011828
grey storm petrel,3624814,6718112,2762796,5786955,14407637,9936551,4930870,7957092,15130067,11178113,11842223,4670275,3157035,9276041,6381408,9675178,6978951,2631455,4939623,4474692
american dabchick,7563332,14473941,16382457,12039080,3485224,9409167,5130043,15132388,7697516,13223877,9607837,13620956,5392703,11175520,2827811,8288087,10393453,3287858,5195849,8603191
least dabchick,7431243,6181183,10851722,8353128,12430497,9013125,6774615,3485738,14402220,15391433,5529675,8885639,12305089,13412485,3749938,6185324,3157546,12827306,9734515,15986665
least grebe,10329764,5064770,8552578,2696736,14209996,12236725,8348235,13673601,5258550,8142111,7169588,3287585,11445151,13747135,7242137,7896418,4670529,11053737,1645083,13487823
mexican grebe,8819615,6844790,3748138,15129554,12627867,7304053,9737361,3683377,15324357,9789763,10395034,16185075,5198167,2170918,12375920,8229028,14471366,4867911,2302756,12875813
santo domingo grebe,8160856,10530488,4013112,6315867,9477260,11050636,6313805,8419438,4142639,7366491,9868400,12959911,7234898,11316111,8881743,8882004,4541233,11779986,2435104,10133147
short billed grebe,13227225,6116944,9538437,11646648,2301728,7176086,4667706,2760483,8481628,3094611,8351064,5260604,11707539,3156003,14406086,8816984,4802888,10789279,2632498,12500931
st. domingo grebe,9927770,3553062,8173801,6982547,7098941,8945783,5214936,3946543,12631218,4680846,7095332,3283727,9931130,13229284,7441589,3355155,6907702,11709827,8950060,1577738
pied billed dabchi,15001317,8619156,14913145,3228053,9623531,13353915,10126460,4276811,12081241,4491440,13288373,16119027,9203302,14045767,11056942,15921647,11448744,6118751,7654309,9146001
pied billed grebe,13227225,6116944,9538437,11646648,2301728,7176086,4667706,2760483,8481628,3094611,8816984,4802888,10789279,2632498,12500931,11243099,8152648,3879985,13288384,15526635
atitlan grebe,15723753,11376512,4668979,14133882,2301206,8488806,10855309,5853774,3617584,13091522,8035271,5984082,4615848,11835532,10048569,14936557,10992067,4672583,9082257,1710618
atitluun grebe,15723753,11376512,4668979,14133882,2301206,8488806,10855309,5853774,3617584,13091522,8035271,5984082,4615848,11835532,10048569,14936557,10992067,4672583,9082257,1710618
giant grebe,3751225,6381916,10528166,789514,8160134,4015954,3092004,6318967,13287604,9406334,13618120,4998202,7892579,10064519,1906707,7304053,9737361,3683377,15324357,9789763
giant pied billed,5594182,9473662,2370081,14739691,11187127,3289642,5132869,9931367,7235659,12891270,8488806,10855309,5853774,3617584,13091522,8816984,4802888,10789279,2632498,12500931
giant pied billed grebe,13227225,6116944,9538437,11646648,2301728,8090726,4407898,14274005,12037300,2236982,8816984,4802888,10789279,2632498,12500931,8351064,5260604,11707539,3156003,14406086
grey cheeked grebe,10329764,5064770,8552578,2696736,14209996,13158600,6574922,9798516,8076065,3616556,6323350,3492701,11446950,6709341,1974821,7173470,4536890,12238762,11237992,15652784
hoelboell's grebe,13750738,6049349,10196367,2495244,7760995,10005184,7308959,4934221,10392460,13221041,5336222,4806005,6573130,9994106,10575425,8356986,12372689,3750203,14401184,1708564
holboell's grebe,7831623,5849918,8666407,13482167,10774867,13750738,6049349,10196367,2495244,7760995,5336222,4806005,6573130,9994106,10575425,8618367,5590076,11904915,15259070,3551270
holboll's grebe,13750738,6049349,10196367,2495244,7760995,10005184,7308959,4934221,10392460,13221041,5336222,4806005,6573130,9994106,10575425,8356986,12372689,3750203,14401184,1708564
red necked grebe,10329764,5064770,8552578,2696736,14209996,13158600,6575179,9930617,8010017,3550763,10928075,6114883,7964044,11957573,2565156,9412279,5723222,13881028,1249552,13411682
hell diver,2565415,4941417,9941682,8331297,14015960,2699055,10595244,9444379,5531753,14279136,1249809,5127227,7703950,8330775,11452865,2236705,7573905,8661801,15065294,11834229
horned grebe,12236725,8348235,13673601,5258550,8142111,13224136,6640715,9798772,8075809,3551020,10329764,5064770,8552578,2696736,14209996,9539987,5260101,14331267,1124149,10249279
slavonian grebe,13092811,6445910,10460315,3616557,15131882,13486794,6379343,10195852,2958113,8681840,5393995,10128779,2303270,12225906,9938874,9935003,6380888,13948114,2828066,12105396
slavonian or horned grebe,9019316,6387855,4209981,10850940,13358043,10329764,5064770,8552578,2696736,14209996,13158600,6575179,9930617,8010017,3550763,8225414,6775389,5389872,13548969,9609128
slovanian podiceps,4605227,7695195,13350828,15589591,14455916,7105589,11249816,13093068,3221029,5653568,8290172,9869208,4932927,14211294,2958370,7304053,9737361,3683377,15324357,9789763
american eared grebe,10329764,5064770,8486785,2631199,14209739,13158600,6575179,9930617,8010017,3550763,6707788,8686748,3287593,10712413,1052433,6323350,3492701,11446950,6709341,1974821
back necked grebe,8887738,6716830,4012864,8019535,5268609,10331052,5854308,11235421,3554381,13607312,9220570,6718900,4077881,7950142,1315860,11708552,9275488,4930610,9652780,13817043
black grebe,10331052,5854308,11235421,3554381,13607312,10395034,16185075,5198167,2170918,12375920,16053492,10724259,2500134,7171437,263172,16053492,10328217,5061427,7429717,2496529
blacknecked grebe,8887738,6716830,4012864,8019535,5268609,10331052,5854308,11235421,3554381,13607312,9220570,6718900,4077881,7950142,1315860,11708552,9275488,4930610,9652780,13817043
black necked grebe,8887738,6716830,4012864,8019535,5268609,10331052,5854308,11235421,3554381,13607312,9220570,6718900,4077881,7950142,1315860,11708552,9275488,4930610,9652780,13817043
black necked or eared grebe,10329764,5064770,8552578,2696736,14209996,13158600,6574922,9798516,8076065,3616556,10331052,5854308,11235421,3554381,13607312,7443123,4472131,11832421,8893919,1512215
black necked podic,16645629,2499879,6316129,13553358,9671572,16579835,10461319,12698019,14737629,6185578,16514043,13290186,7763574,11382189,5592405,16448250,2433828,13355462,9998984,6774869
black necked podiceps,8887738,6716830,4012864,8019535,5268609,14015208,6641227,4144182,9671060,10646609,10331052,5854308,11235421,3554381,13607312,9220570,6718900,4077881,7950142,1315860
eared grebe,7239007,4536890,12501933,11041386,1644829,10329764,5064770,8486785,2631199,14209739,13158600,6575179,9930617,8010017,3550763,6323350,3492701,11446950,6709341,1974821
swan grebe,16053492,10328217,5061427,7429717,2496529,15132391,6709342,11447471,8881026,2959144,9410702,7236174,3550756,8356462,6050627,13224136,6640715,9798772,8075809,3551020
swan necked grebe,13224136,6640715,9798772,8075809,3551020,7500910,11116674,4276541,14473680,6707771,10135741,9535057,3618634,7173775,13795921,10928075,6114883,7964044,11957573,2565156
western grebe,9346474,3879987,7172473,15854303,12826785,13158600,6575179,9930617,8010017,3550763,8819615,6779254,3484967,11773075,15590362,15987699,5131854,11119017,7500402,1250067
clark's grebe,9412279,5657687,13946822,1249553,13215086,7304053,9737361,3683377,15324357,9789763,8229029,14471622,4802375,1579032,12090684,9412010,3879986,7106680,15788508,12957854
red billed tropic bird,1918287,12238020,14868968,7438218,9326148,1654616,11975881,8292503,4812687,10696502,6910337,13682885,10064526,15853022,6246472,2640752,11055028,13159630,6780290,2961722
redbilled tropicbird,1918287,12238020,14868968,7438218,9326148,1654616,11975881,8292503,4812687,10696502,5807829,13817816,5134170,8619394,11383984,6910337,13682885,10064526,15853022,6246472
red billed tropicbird,1918287,12238020,14868968,7438218,9326148,1654616,11975881,8292503,4812687,10696502,5807829,13817816,5134170,8619394,11383984,6910337,13682885,10064526,15853022,6246472
short tailed tropicbird,987409,2830627,9210003,13881305,5460311,3685440,8157296,13092809,10854293,15396079,6910337,13682885,10064526,15853022,6246472,93903,10403802,5139600,5086168,13559539
amokura,11113852,5460818,16242453,9390635,2824470,12572123,2454967,12363582,3681064,1623017,9926226,13940409,3551032,15507583,13463619,9211789,3618612,13553358,16053492,8806213
red tailed tropcibird,6844022,4143672,10926284,8228000,2301211,93903,10403802,5139600,5086168,13559539,6910337,13682885,10064526,15853022,6246472,4283521,10664661,7179186,15526887,11227477
red tailed tropic bird,6844022,4143672,10926284,8228000,2301211,93903,10403802,5139600,5086168,13559539,6910337,13682885,10064526,15853022,6246472,4283521,10664661,7179186,15526887,11227477
redtailed tropicbird,7311551,3947597,6187135,8619149,11448503,7708357,4999239,14604993,11179624,11060181,4283521,10664661,7179186,15526887,11227477,6910337,13682885,10064526,15853022,6246472
red tailed tropicbird,6844022,4143672,10926284,8228000,2301211,93903,10403802,5139600,5086168,13559539,6910337,13682885,10064526,15853022,6246472,4283521,10664661,7179186,15526887,11227477
silver bosunbird,9212824,13618889,11365975,2566184,11645616,5600415,10204362,13355458,9802632,4539194,4735531,9011549,12371914,10462110,9346857,7169376,3485998,11509910,13746868,1578773
srawtail,288164,1054233,6006177,4413757,10867144,4150413,3293035,5205682,6185092,8292781,1993188,1456015,5025774,4419496,9624049,6651275,7183029,3359834,5465975,8238547
golden bosunbird,7243957,15126943,7230783,12028223,2234396,5795741,11510684,8159120,14730406,3485247,4026821,12561540,7112364,14211799,7169881,12834546,11047247,14729355,5722199,10205669
long tailed tropicbird,4283521,10664661,7179186,15526887,11227477,10728392,5132115,3618361,8094092,2170659,2377322,13025466,6516863,10592158,16249838,6910337,13682885,10064526,15853022,6246472
white tailed tropicbird,2377322,13025466,6516863,10592158,16249838,6395562,13028304,6712168,9408143,16053493,6910337,13682885,10064526,15853022,6246472,93903,10403802,5139600,5086168,13559539
yellow billed tropic bird,7169049,15329769,8947834,12895428,10921118,5472420,15790320,12961479,8028041,4346467,1316612,6051605,15395561,12895165,10132631,1654616,11975881,8292503,4812687,10696502
yellow billed tropicbird,12114668,8554632,16053491,2697514,12621610,2377322,13025466,6516863,10592158,16249838,12046814,3169413,7775428,3027251,13475357,1654616,11975881,8292503,4812687,10696502
buff necked ibis,7237490,10262936,4409421,14604751,10184289,6446381,9140300,12426863,3221017,14271392,7768940,5333057,11645880,3292459,7367286,8424301,4469550,13222570,2102549,9064781
buffnecked ibis,7237490,10262936,4409421,14604751,10184289,6446381,9140300,12426863,3221017,14271392,7768940,5333057,11645880,3292459,7367286,8424301,4469550,13222570,2102549,9064781
white throated ibis,16053234,5851445,13878714,11111810,11026495,14201746,5194807,9599839,1907222,14602689,15067101,5196607,12107181,2565406,9934990,10138581,4340278,7436161,12301741,15395045
cayenne ibis,364002,2110791,5152990,2582935,5070449,14474710,7953731,9539188,14437971,9648699,10209003,6319431,9380127,3154711,13660254,12761766,6906183,11748903,15395820,14845539
green ibis,16053749,12242646,11762810,12142914,3948917,10267244,8223066,3943215,5460052,7486781,13621672,13216074,7448495,5730925,16382450,15987698,9140838,12231828,5786434,7512123
american white ibis,15987698,6775130,3681839,9012604,11447201,15987699,9604487,13224652,7826013,4468524,15988213,12176080,11170160,12403516,4475000,5656131,7636115,14800587,12563627,11749708
white ibis,15987698,6775130,3681839,9012604,11447201,16053749,12242646,11762810,12142914,3948917,16645629,13813186,11820620,4665131,9007983,15921906,5132109,13093576,9803669,328965
scarlet ibis,15987699,3421236,328965,9474192,12698049,16579579,11027256,13546673,12027779,11098963,15987442,13253709,14192799,6116953,8223870,16513785,11936540,13593694,14790822,15413527
eastern glossy ibis,10267244,8223066,3943215,5460052,7486781,9932378,8155975,8948619,3813415,5523511,9148758,12765087,5125926,15197126,8338734,7900807,2763043,7505245,6253395,4732460
glossy ibis,15987699,3421236,328965,9474192,12698049,12035210,9666665,5323570,7232847,3219225,10267244,8223066,3943215,5460052,7486781,8617064,8362168,4996669,11642516,2827300
northern glossy ibis,10267244,8223066,3943215,5460052,7486781,12035210,9666665,5323570,7232847,3219225,9937325,5392447,7893097,2760729,14537924,7248073,5783613,4680333,10643552,10853537
white faced glossy ibis,8617064,8362168,4996669,11642516,2827300,12035210,9666665,5323570,7232847,3219225,7248073,5783613,4680333,10643552,10853537,7038039,11188943,9212303,4931393,2625549
whitefaced ibis,10923965,8818336,8413255,4533289,10254929,8629456,6574658,6914460,8809295,3482656,9937325,5392447,7893097,2760729,14537924,7248073,5783613,4680333,10643552,10853537
white faced ibis,10923965,8818336,8413255,4533289,10254929,8629456,6574658,6914460,8809295,3482656,9937325,5392447,7893097,2760729,14537924,7248073,5783613,4680333,10643552,10853537
roseate spoonbill,16645372,14529971,11424336,4863538,8023145,3358246,8092798,13551051,12464168,12415848,9822203,9851731,5186334,14010836,7833235,12433849,7882824,13730186,12987711,15981530
american white pelican,16119028,13547421,4208946,13275747,6906198,6778491,15588801,3090211,15050572,11360804,16579835,14670027,14785346,11967097,15298594,15987699,12565684,5789010,10590863,14991765
rough billed pelican,3165798,11381667,3090466,7960693,12882256,2369039,10459535,5132085,7894114,13749450,3692418,8552836,13487050,12160604,5858426,4547206,13090223,8355716,13669456,9525823
white pelican,16119028,13547421,4208946,13275747,6906198,15856369,9934483,2302754,13224649,7565420,16579835,14670027,14785346,11967097,15298594,15987699,8289667,13355464,1381912,4342345
brown pelican,5196614,11312265,8812137,13746343,3616046,15855855,6707269,3945771,9994598,13946047,15987698,5720889,2169105,9931119,12498598,14803424,6051923,3421749,10722970,9076337
chilean brown pelican,7104883,4405822,12169136,8150096,11042143,7513282,11905433,8285021,6453644,5060909,5656891,8429749,7499112,2104086,13883607,12303034,3815477,8683133,14927228,13083229
chilean pelican,3486254,8090991,14211799,10697783,13334369,2768963,12498080,8616552,789513,12616775,924719,10727343,14278623,5927281,14267034,7898253,3749170,13618375,11774879,8990765
peruvian pelican,15527148,3289650,263172,12237498,6381921,15921905,6970442,4143149,12695207,10324854,15395815,3618611,591880,10719859,7453391,7898253,3749170,13618375,11774879,8990765
atlantic gannet,9676483,14015201,6645096,11970713,4079166,1582665,13289928,4406331,7303025,11705955,4484762,13816531,1382957,15649957,3226963,10202058,7304061,13686234,5063494,13278826
gannet,3487799,13422030,2039839,6974571,9607070,10202058,7304061,13686234,5063494,13278826,14147292,9145986,3422005,5791846,10396218,16053492,5134169,792859,13159629,10067612
north atlantic gannet,1582665,13289928,4406331,7303025,11705955,4484762,13816531,1382957,15649957,3226963,7832210,14733484,3291193,6448222,726044,4876162,2702933,13420207,8488838,15783308
northern gannet,12891024,11171901,7303787,2764854,14525009,4484762,13816531,1382957,15649957,3226963,7832210,14733484,3291193,6448222,726044,4876162,2702933,13420207,8488838,15783308
solan goose,15396587,10199702,4804166,7501417,12820544,2301204,13672247,11437617,9399853,6902310,16183259,2827542,14461224,10649648,11386819,15725809,10660770,5331026,2895921,13346627
blue faced booby,16514300,6192251,5586219,11711913,1812178,16053752,6186386,11646412,4142915,9144730,16448249,7235930,5190942,6009555,10719093,16579836,7107172,11577232,697555,7520729
blue footed booby,16185336,5920088,10131869,13026499,1511955,16448249,7235930,5190942,6009555,10719093,14215157,5085835,3223075,9209466,2646356,16514300,6192251,5586219,11711913,1812178
peruvian booby,15725042,9276306,11710898,11659254,7849454,15592685,12108749,4011305,7501691,5592404,15004662,9550709,3484441,5263692,8620934,11904142,6641484,16119282,3747368,12244587
variegated booby,11710638,7372415,2960419,5986901,3250359,2897429,7827039,10727087,9866885,7315884,16382713,7170394,5190942,6140884,13619146,16645629,11716299,5067870,4889332,3286567
masked booby,5331530,13225688,3957401,2566176,10988207,8954067,12103328,6378827,10062713,3681314,5986904,3947574,12106175,8749958,13817569,14215157,5085835,3223075,9209466,2646356
masked or tasman booby,5463592,11974324,9078910,528131,14803429,8093820,6115900,13357268,9083554,3025186,8822716,1912652,6054509,15461612,11909306,2698525,12764100,10527392,7960937,9864772
nazca booby,15921903,11845056,5925749,6201021,4012862,16579574,13683639,5331018,8950146,3092511,14215157,5085835,3223075,9209466,2646356,15922160,6512469,6143443,15032106,16306211
red faced booby,8288365,5458754,12500672,7382214,2170139,9993065,4339765,13289930,9284036,12102048,7042424,4868425,14608105,11847117,8864077,16448249,7235930,5190942,6009555,10719093
red footed booby,4276770,8032435,14145750,10563111,1251853,7374505,6377288,13091770,2300437,1530760,16448249,7235930,5190942,6009555,10719093,7042424,4868425,14608105,11847117,8864077
