little tern,16580093,13357522,4539715,14533490,1644825,9806781,13748413,7762029,4276542,13395819,10595513,8288375,6642518,10394785,3552574,16580093,13619673,5195588,11766916,2170909
american least tern,9672854,7826265,13879997,2434085,13212231,11972258,14935269,7565160,9538433,3026738,16250873,4997179,7366241,14802652,2104608,9012614,12435398,4605258,10841190,2106152
brown's tern,3693949,11581624,7636370,6319480,12951132,4928280,13282963,1444877,9397835,11876904,16579579,10394259,13552840,8815226,7038815,16579836,9866117,14013137,6444111,4994096
amazon tern,16185079,3289397,5920609,8683663,11776180,14803426,5932626,9282695,4084011,9788270,12762292,5196862,9669500,5792663,15719073,15133669,6585492,9149362,12564910,2048088
yellow billed tern,8426149,12565687,4804183,14802392,2434859,6128577,7040114,12566465,3685445,10838844,3495816,15395562,7631731,2434341,10263450,9737364,11711930,5790289,1579288,3685678
aleutian tern,9673120,5262669,7040625,3157549,12504275,6908005,4079426,9077884,10327956,12631487,16250873,6644840,10790823,1580585,14673376,7891550,8228248,12894133,10985878,4538944
grey backed tern,12566719,5526872,10856102,9014154,3487032,9806781,13748413,7762029,4276542,13395819,9465941,10394259,13552840,8815226,7038815,6711146,11513003,3616559,13618380,6565939
grey bodied tern,14079702,9537405,4074269,7032891,984836,12958623,10720116,8348228,14209738,6112303,8557247,15392721,12691341,7227177,4204309,12697754,9079406,4273187,13296601,1511436
spectacled tern,9409949,7370880,4144704,12631743,6705480,2500133,6711654,10658978,4605768,12960700,8091250,13484988,5458256,10390664,1512210,7760496,11773351,3223353,15066338,986385
atlantic bridled tern,13754868,11381385,7498848,8819860,4207153,12964068,6511703,11058653,10262677,3419437,11783403,10394522,5262663,2828580,12898782,9401954,13027274,12232598,4736065,11242614
bridled tern,9415622,3881270,6579044,9207924,12566977,8293543,13554654,5330786,10990020,7630695,6916003,15856627,9079679,12040113,6775902,16514300,6449267,2105381,10726065,13685463
brown winged tern,11513003,9473937,14736859,12165758,5065806,9211283,7235169,13750221,3947833,987153,7965585,12435650,14408924,3621453,987153,6250530,7638417,13749953,11514018,3817534
red sea bridled tern,9929829,12759712,5917758,3484714,14407379,12964068,6511703,11058653,10262677,3419437,16053492,3354663,1513234,5656646,10659229,9401954,13027274,12232598,4736065,11242614
wideawake,16119285,3880243,7694686,12368569,9407112,15855339,4864828,328474,8614752,7736587,14545135,9939915,16364891,5750700,9688264,15987700,13407418,9159087,14533337,5286514
wideawake tern,12048104,7448008,5326396,8747372,10988718,16250873,10394259,13552840,8815226,7038815,10265262,9814135,1644825,5921882,9803924,10792639,3485486,10589572,6183516,1315089
wiseawake tern,15790063,6116948,2631206,11380386,8879741,8155227,11183751,2564642,13947094,12427869,6916003,3223088,1973535,9212316,6381669,12625818,3090220,15458523,7754057,12611433
roseate tern,11910609,8881290,14211038,4472901,1314577,16645629,13948379,5064772,10785164,2237216,6375218,12435650,14408924,3621453,987153,6775130,9211025,14344167,2894898,11497830
rosy tern,8492192,13029330,6841693,5327684,15067369,10007514,7839444,8484223,14013906,5726064,6450297,10593706,6188407,14735309,11621952,8030101,13291219,10725806,2632499,12488806
black billed common tern,10724772,4539196,14211800,7434345,2368284,6250530,7638417,13749953,11514018,3817534,11780572,12758931,9142128,3221030,15326664,9012614,12435398,4605258,10841190,2106152
common tern,16580093,13619673,5195588,11766916,2170909,9012614,12435398,4605258,10841190,2106152,10065296,10263454,2172464,7431025,14935273,16250873,10394259,13552840,8815226,7038815
sea swallow,8814463,13092293,12997459,5130071,13014649,8292768,5725291,12694427,9997954,2762794,16250873,7040874,13880251,4144431,12102547,5195839,9341568,14207920,11641482,1841427
arctic tern,16053492,10330523,12040629,14014680,6843232,6916003,12435650,14408924,3621453,987153,9012614,10394260,13552841,8880762,7104351,11780572,10263454,2172464,7431025,14935273
forster's tern,10991039,7697777,13884640,921105,12622732,6916003,12435650,14408924,3621453,987153,10458513,12435398,4605258,10841190,2106152,6317423,11447990,9935009,3815484,14474207
whiskered tern,11910609,8881290,14211038,4472901,1314577,6450297,12758931,9142128,3221030,15326664,10726590,8879735,13484987,5523524,3353127,10069170,5788499,8682881,2761764,13089719
white winged black tern,8818591,4538694,6182745,10917264,2895157,8226449,4602931,7430999,2039063,12763069,5661297,6117727,9080732,13748427,1578520,10071751,2435888,7632513,13685720,723982
whitewinged tern,12111336,3816507,9937840,7961460,16053749,9810125,5722448,11511445,2369327,14935527,5661297,8812876,11119272,3223082,15330282,10726590,6117727,9080732,13748427,1578520
white winged tern,12111336,3816507,9937840,7961460,16053749,9810125,5722448,11511445,2369327,14935527,12961220,8812876,11119272,3223082,15330282,10726590,6117727,9080732,13748427,1578520
black tern,7633507,3879993,12234939,5854295,9737114,6317423,11447990,9935009,3815484,14474207,10724249,9079681,14935786,6842727,10463079,16250873,10394259,13552840,8815226,7038815
great billed tern,8426149,12565687,4804183,14802392,2434859,6128577,7040114,12566465,3685445,10838844,7172988,13486789,7833980,4012858,14785124,11513003,9473937,14736859,12165758,5065806
large billed tern,14262884,11568991,5523522,8086352,12695211,12421182,9796414,12760225,5457712,14866116,4476237,10330274,14672354,3551793,13810007,16514043,6578258,13881544,12234644,1315856
inca tern,5996691,3945262,9534825,10691613,13327427,15527148,4539717,11447982,8421504,657930,10065300,9342611,11345961,11819621,14738134,11322810,5848122,11835787,8984600,12673334
arctic auklet,2896187,6452114,11188938,15790572,11166795,10199690,2697771,8698052,9075816,5854800,8750722,3684154,8025716,12434104,5789272,9998714,4604985,7367514,2698017,13589788
dovekie,9408914,4211525,7501173,2239027,12436427,11584205,7638947,3492439,5535375,2501425,15658734,12303288,3881785,1315861,15264236,13355978,9735037,4603965,15856632,1709849
little auk,12303037,6775134,9605008,2893352,10725809,12829365,5661288,10659489,8489355,2500645,6846084,3290165,461323,10066586,6579814,16053229,5265747,3292476,9079418,11646120
sea dove,15987698,922378,12370615,7764849,3620657,15856370,4353113,11518140,7573887,2501149,7377843,10593462,16053492,3816001,5264221,16119285,12961480,7434613,10461091,4473412
brunnich's guillemot,5862300,2302758,14406356,4477807,11906482,3291187,10592172,5856617,8487568,13947097,7897720,3355196,13814963,10789783,1315602,11190993,3157554,8361901,6052966,16316665
brunnich's murre,5603477,14869989,3224114,12829117,8947586,6193300,10335692,16053492,4475986,1644825,7377843,12304562,1843744,5858652,14409425,3170946,12438998,1581360,8359838,15595256
bunnich's guillemot,5862300,2302758,14406356,4477807,11906482,3291187,10592172,5856617,8487568,13947097,7238739,3355196,13814963,10789783,1315602,11190993,3157554,8361901,6052966,16316665
pallas's murre,5924673,2501153,14409184,9080690,12501188,3170946,12438998,1581360,8359838,15595256,7498090,12365977,2497295,15787474,4668714,2631971,12828862,15461613,9669768,7169632
thick billed guillemot,3170946,12438742,1581104,8359838,15595512,5924673,2501153,14409184,9080690,12501188,5924673,3157810,10919327,13489373,5066838,7897720,12304562,1843744,5858652,14409425
thick billed murre,14147043,11121081,5065806,7566456,3223345,13422036,9738148,3881018,7302771,5722709,4946329,2501153,14409184,9080690,12501188,3170946,12438998,1581360,8359838,15595256
atlantic murre,4933410,7763061,1708815,6117719,12829900,2631971,12828862,15461613,9669768,7169632,4670530,8034472,3160382,13947852,11316134,10253150,4799287,12232854,2629148,13158333
bering sea murre,10068395,4539203,15593716,8094090,2039326,3947318,7433831,11316398,1973535,14409191,11190993,14079444,1184274,7170922,10329243,6316637,3947063,13222594,8355448,11512233
california guillemot,8619659,11449017,4868169,14079189,3025966,5862300,2302758,14406356,4477807,11906482,3355704,3157554,8361901,6052966,16316665,7636380,5135991,2565677,13551805,9149870
california murre,14735293,9998196,4736825,13155228,1776147,7181245,13753061,4144693,10138321,10126179,8823489,10107205,12959422,10454149,11274534,10253150,4799287,12232854,2629148,13158333
common guillemot,10253150,4799287,12232854,2629148,13158333,16514043,4667697,11906208,14144462,7299928,14735293,5729929,15856629,12503765,3684163,16711422,14406602,7364691,10655370,4272421
common murre,7181245,13753061,4144693,10138321,10126179,10253150,4799287,12232854,2629148,13158333,5862300,9998196,4736825,13155228,1776147,5393993,13158083,8156784,16053492,1380880
guillemot,7312820,13946548,3486000,6711916,10790814,8619659,11449017,4868169,14079189,3025966,14735293,2302758,14406356,4477807,11906482,11190993,3157554,8361901,6052966,16316665
murre,10253150,4799287,12232854,2629148,13158333,3170946,12438998,1581360,8359838,15595256,9873595,9998196,4736825,13155228,1776147,7181245,13753061,4144693,10138321,10126179
thin billed murre,8748664,6117198,11381674,12764100,4603448,8426409,4933444,14275279,8548456,2103059,15855854,14542059,4277837,10720641,6580592,10253150,4799287,12232854,2629148,13158333
razorbill,15461356,11364633,15041810,8994056,11574927,15921391,4659737,14363170,10458771,15375429,2180474,5062711,11577501,8550768,11422251,8750208,2565927,13027014,6052436,14803426
razor billed auk,8095631,8418117,3288614,12304318,14870250,13424345,11054503,3881785,6578782,12573047,16119285,10333103,5202809,2237502,15265260,2698277,13682622,8614748,11114113,394501
great auk,3225121,14147553,8750194,5199165,12632507,15790320,3289650,11316396,8355711,5789784,423609,6513507,4144959,12895428,10724259,16249582,7097398,13599031,13808027,3087898
siivetuun ruokki,9206656,13487298,15198695,10931664,15196578,14995649,13941937,9929594,7751228,11840168,11190993,5343887,14539974,12232020,9941674,6972269,14341846,9801878,4354454,5814999
arctic guillemot,8619659,11449017,4868169,14079189,3025966,5862300,2302758,14406356,4477807,11906482,7636380,3157554,8361901,6052966,16316665,2302754,8223861,14737883,10790039,12023922
black guillemot,8619659,11449017,4868169,14079189,3025966,5862300,2302758,14406356,4477807,11906482,2302754,5135991,2565677,13551805,9149870,11190993,3157554,8361901,6052966,16316665
mandt's guillemot,5862300,2302758,14406356,4477807,11906482,11190993,3157554,8361901,6052966,16316665,9675441,8223861,14737883,10790039,12023922,10263709,3880504,14409187,1644829,6907494
pigeon guillemot,10071235,3944496,1314576,6048586,7500411,13949663,6642770,10787726,1710874,11483700,11448251,7109511,4079169,13948377,8267294,11190993,3157554,8361901,6052966,16316665
marbled murrelet,10005939,4082771,6386553,8163734,2240311,7442092,4473154,13552328,8091255,1250069,13554652,7502472,2564643,4737099,15127492,15264747,5925996,10662577,3615536,6855573
long billed murrelet,13289928,9868946,5525574,7170652,2828324,7964548,2765868,5663074,13487300,11053989,7442092,6114899,11644854,9471884,2562333,12829890,9540238,5065286,7039845,2170395
kittlitz's murrelet,14015462,7168600,10328214,2959395,11503458,12965606,7104879,10463155,3289916,5721420,8423827,4473154,13552328,8091255,1250069,10858178,6573892,4088463,12489059,2823706
guadalupe murrelet,8292240,6647416,4278350,2895663,12895941,11778759,5001305,6910333,3158324,15132910,5604491,6647672,3489347,10922669,2237733,11450567,8819362,3751236,6451070,15330544
xantus' murrelet,2830649,6384503,10660020,8094867,14211545,5406859,7774390,3557705,2040360,13947865,13224912,8169143,3689028,8355197,14145239,11188165,8558244,3554881,5662833,13621214
xantus's murrelet,5406859,7774390,3557705,2040360,13947865,10727096,3554108,8029066,5528414,1514010,13224912,11580344,6052958,8751244,10330791,11188165,8558244,3554881,5662833,13621214
xantus's murrelet ,5406859,7774390,3557705,2040360,13947865,10727096,3554108,8029066,5528414,1514010,6784430,11580344,6052958,8751244,10330791,11188165,8558244,3554881,5662833,13621214
scripp's murrelet,14541030,8223873,12238791,10198694,6051931,2830649,6384503,10660020,8094867,14211545,12501700,9217222,4678277,2965335,14408673,10857914,8687003,3751239,5134179,2302762
scripps' murrelet,11188165,8558244,3554881,5662833,13621214,5990265,2961459,13948370,15921647,9081498,6784430,5789269,10133409,8092796,3420463,11976139,9476003,3487028,7172987,15001583
scripps's murrelet,14541030,8223873,12238791,10198694,6051931,2830649,6384503,10660020,8094867,14211545,9612227,9217222,4678277,2965335,14408673,10857914,8687003,3751239,5134179,2302762
craveri's murrelet,12172480,9936290,4673104,7569027,2960941,5074318,8494008,2565932,13356496,3427689,16119285,7903929,5601951,3949137,6776945,11976139,9476003,3487028,7172987,15001583
ancient auk,8153951,3747625,10661041,13291721,10520165,12958884,7373676,2764327,5004361,15527141,12702424,6513507,4144959,12895428,10724259,4143941,14213867,1906209,7566973,10134706
ancient murrelet,2902617,7177359,13821162,10923182,2499360,7964057,5923959,3554116,9607330,14735569,12370103,6650507,9152440,3356225,16316665,15264747,5925996,10662577,3615536,6855573
black throated auk,6708774,10328459,3748372,8222808,8024866,15000799,2500389,0,11580583,6908775,5990265,16382456,7172199,5592398,9014655,14408655,11185825,6842979,5393992,10524525
short winged murrelet,14607071,11186860,6775634,9144691,4802364,5403291,7643855,3293785,6447458,8421504,7034439,2961459,13948370,15921647,9081498,5862042,3297392,8360372,6510947,10062736
aleutian auk,10856360,5329720,3487784,8552298,13685459,10196607,4342070,12039586,7499097,13262368,5083321,12171182,10328202,14277855,3552054,12633542,6974559,15593455,10067610,8878115
cassin's auklet,11448251,7502729,2564899,4802119,15127491,10594481,4343626,7238519,1843750,13947342,11184808,2964808,9142653,2911636,8040145,10859208,7833503,3749177,5662071,2563616
parakeet auklet,2896187,6452114,11188938,15790572,11166795,3158068,6249547,10986924,8486257,13289948,14077888,8751235,3420461,6710110,4801857,9277333,12830415,4077878,1052172,7872284
paroquet auklet,12432808,15131098,6710103,8552565,4473654,16708608,16680704,16691456,16697856,16668160,8750208,8157295,9933449,11512478,4604220,7897742,13161437,1252897,8562370,4749987
knob billed auk,12767196,6316385,4013372,10198690,8158848,8941402,11972260,2105125,14538183,15179583,8158065,2565927,13027014,6052436,14803426,12822930,9930103,5326407,1249302,13476174
least auklet,2896187,6452114,11188938,15790572,11166795,10329502,4013112,1842203,7564909,14212066,12501464,2960681,12106163,14342612,12289602,12176599,4736842,7510193,8684411,15197928
whiskered auklet,6774869,4273708,10195334,2497812,13808543,2896187,6452114,11188938,15790572,11166795,10262144,3487295,8948895,6317666,1643560,789258,15724527,3616814,7828594,12171706
cersted auklet,2896187,6452114,11188938,15790572,11166795,3354930,6381148,9605779,7960689,10789802,10262144,4342070,12105123,7564634,13262369,8357986,4868429,10921633,6579303,7110696
crested auklet,2896187,6452114,11188938,15790572,11166795,3354930,6381148,9605779,7960689,10789802,8750208,4342070,12105123,7564634,13262369,8357986,4868429,10921633,6579303,7110696
horn billed auk,4079162,7433300,13684947,2105118,8881794,14671571,5523261,10462103,14064219,14140311,9802366,2565927,13027014,6052436,14803426,3159074,14080993,8618353,5330497,12039600
hornbilled puffin,9532761,3551020,11912909,11623970,6966578,3432846,1778478,10199471,13946057,13327678,7437452,14867422,4075831,15244379,13062959,7962968,10922627,3881264,14473428,2039579
horn billed puffin,3420200,12433579,15921906,13781543,14125911,5003622,1776926,13016955,11753007,16051411,2510447,11315623,3287850,5589577,14605787,6577755,1775899,12499390,11553319,13735289
rhinoceros auklet,10268608,5921115,15062730,9337454,12820360,8158065,2960681,12106163,14342612,12289602,5565414,5140372,1584953,8548460,13397837,5083321,2964808,9142653,2911636,8040145
atlantic puffin,10855332,4931899,7959146,13750216,8999728,16053235,3158063,7369329,12103852,12544833,14869218,14600057,1710104,13788712,9147024,16316664,6115928,10590110,1314833,9849139
common puffin,10855332,4931899,7959146,13750216,8999728,7309482,2368817,12964305,10332596,5920615,15921382,6248013,12170929,2762532,11495205,15723487,6971218,12695961,10195319,10708296
large billed puffin,15921905,5989488,8689053,11649478,13807774,16053226,5918276,3484200,12235421,10193779,16053232,4669497,10132621,12879697,9594691,6317635,12894917,2434081,9736328,14050383
puffin,15987441,4864303,11511713,13528634,1184274,15987698,4868425,1447962,9668995,14060121,15592940,8680537,14209723,10722962,14129463,15723487,6971218,12695961,10195319,10708296
sea parrot,16053490,7561017,14916404,10921859,3090210,16053492,13289297,5407803,10727305,13357768,15987442,2102290,12105655,9008752,12920090,16053749,3250768,1532976,11917512,7004319
horned puffin,7564901,2631717,14079701,12039603,197383,15591113,5630693,2564125,14662953,13723436,7564901,2826783,10262420,13856312,14720889,15855854,5062711,11577501,8550768,11422251
tufted puffin,5565414,14600057,1710104,13788712,9147024,8826324,3553831,6841131,15393744,13195030,16119028,2631717,14079701,4934456,197640,15987442,2826783,10262420,13856312,14720889
carrier pigeon,15921907,8814739,11381436,5920360,4723476,592139,7364439,5129538,3091499,10981763,15329773,9669512,6840406,4142894,14454940,15790320,6382435,4211786,11381924,2172202
common pigeon,11184549,6976895,2962239,14474206,1250590,6912578,15264231,3881778,11052968,9081950,16119285,5065560,10921657,2499114,8486027,15592941,7366240,10655639,12762301,3156518
domestic dove,16119285,13948117,10655381,12302520,9204338,15987957,14473686,12429728,10571088,11104105,15856370,14475492,12302260,10985114,10521739,16119285,13092806,8552316,10921379,6972770
domestic pigeon,16119285,13948117,10655381,12302520,9204338,16513786,9795437,12690327,6047043,14011849,15593198,5527388,2171689,12896202,8670790,15987957,14473686,12429728,10571088,11104105
feral dove,15987700,6120045,10197932,12961487,11893387,15329773,5065560,10921657,2499114,8486027,15593198,5926003,3492433,14389628,9740972,15987956,7239824,9741504,3490912,13159899
feral pigeon,15790578,7831944,13160408,11120826,3885388,15329773,5065560,10921657,2499114,8486027,11184549,5926003,3492433,14389628,9740972,16645629,4145219,7762289,14210516,11052194
feral rock pigeon,15790578,7831944,13160408,11120826,3885388,16579836,7499891,11710903,4409159,2235682,15790320,6976895,2962239,14474206,1250590,15987956,7239824,9741504,3490912,13159899
homing pigeon,15921907,8814739,11381436,5920360,4723476,16513786,6908004,12695989,10721940,2632746,16053492,6382435,4211786,11381924,2172202,16119028,9669512,6840406,4142894,14454940
rock dove,16119285,13948117,10655381,12302520,9204338,16119285,14475492,12302260,10985114,10521739,15593198,8619661,6646129,14408408,12369086,16053492,6580593,4080201,9476258,13025733
 feral pigeon,15790578,7831944,13160408,11120826,3885388,15329773,5065560,10921657,2499114,8486027,16053492,5926003,3492433,14389628,9740972,16645629,4145219,7762289,14210516,11052194
rock dove pigeon,16119285,13948117,10655381,12302520,9204338,16053492,8619661,6646129,14408408,12369086,15856370,10723483,14079446,7893096,8541531,16053492,6580593,4080201,9476258,13025733
rock pigeon,16119285,13948117,10655381,12302520,9204338,16513786,9795437,12690327,6047043,14011849,7634006,5527388,2171689,12896202,8670790,16448250,7565681,11579826,3356984,12153715
white crowned pigeon,10991813,5525048,8484413,1644302,11706752,12109522,10656651,5526092,12827554,7894641,13288377,12172441,3421735,9412675,13424484,8297310,11054745,6120292,4606024,8555695
red necked pigeon,15526888,10256996,12166025,7428670,4602665,16119285,13948117,10655381,12302520,9204338,8487286,9604742,4540492,7104874,1250327,6647092,12166538,5200422,9799525,13481887
scaled pigeon,1117969,5590099,11772845,8088449,14273737,8751234,6183515,12303038,3420468,11565445,7895400,11840408,3027250,16448249,6578261,10781797,6445383,12629414,8688277,3092263
scaly naped pigeon,11783391,9273988,4341829,6905698,11710130,7442532,5071178,11649675,4209974,14476750,11783391,4538177,11253434,9541016,14412537,9872985,5990204,13161367,9354776,15333814
scaly necked pigeon,10532733,9343115,5461844,13222331,8024934,7442532,5071178,11649675,4209974,14476750,5529415,9273988,4341829,6905698,11710130,7575613,11319194,3820066,8619153,12507502
band tailed pigeon,12109522,10656651,5526092,12827554,7894641,16579836,8024426,12103842,3486519,526869,16316404,2895653,10197915,8553339,12829641,8297310,11054745,6120292,4606024,8555695
viosca's pigeon,16117223,12630702,8419689,14341068,5723718,9078919,5723483,5537475,790045,13658413,10594721,9734236,14144708,12957818,4932659,5066555,8160086,11580057,2631468,15395825
white naped pigeon,4605490,10132084,8951337,12960693,14934496,16514043,6515565,9080203,13620438,3688005,7829841,6587958,11784286,15068092,8696351,14077611,5785394,3286547,9798248,10903617
jamaican band tailed pigeon,6581076,10595740,14278619,4473922,12947534,5723161,9669948,14474192,11513512,12958546,7632712,11969940,9734005,13548712,5923889,526086,8026232,3222054,5459792,12301991
ring tailed pigeon,5529415,2895653,10197915,8553339,12829641,8297310,11054745,6120292,4606024,8555695,5529415,13481383,5856566,11376256,5455925,16579836,8024426,12103842,3486519,526869
ring tailed wood pigeon,12109522,10656651,5526092,12827554,7894641,7636265,3426321,11317389,10267707,1319176,9072988,2895653,10197915,8553339,12829641,8297310,11054745,6120292,4606024,8555695
cayenne pigeon,16448250,7565681,11579826,3356984,12153715,12763839,10526879,6515315,2039846,4541781,9607214,5915184,13091509,15460836,2695448,7765590,9738865,4540482,10263470,13421536
pale vented pigeon,7056595,2240800,7043434,6314038,11117677,2766109,6977086,13617067,10987890,461062,15855339,5269024,15066839,12501406,608799,7693903,10520427,13151119,5718840,4231292
rufous pigeon,9406595,12892588,5587528,8796706,10118994,16053492,10851980,13552321,12802371,6048323,16053235,6508608,11835001,985865,11748910,15987957,14473686,12429728,10571088,11104105
red dove,15987699,12828850,8937553,10589826,8395035,16119285,13684946,9865094,7565165,10841198,8819063,9184806,10307656,13609899,11826806,16447736,13249071,11771549,13332851,9333869
red billed pigeon,16053492,7302784,13420745,2235685,12142142,10194300,3484720,12429972,7235164,8404787,16513785,6121306,12305339,14344672,11186058,16514043,7959666,4605507,12565948,10308420
annobon forest dove,7040855,3685166,10659969,13159075,2105629,4607263,9871675,14148582,11822639,12439660,8623974,8154204,4737086,13013876,10263182,7105617,9809087,2435352,10723984,4540458
cameroon forest dove,3491141,5468264,10923441,8686987,12833237,3094565,5924935,10330254,7769416,10336338,16708608,5725506,11914640,11396156,15462374,4869190,7563607,2502190,5986381,9338730
fernando po forest dove,16708608,16680704,16691456,16697856,16668160,16708608,16680704,16691456,16697856,16668160,12109522,16680704,16691456,16697856,16668160,8564469,3157547,10526879,6389938,6839367
plain pigeon,12040634,4604738,7236458,9999247,7217443,8288075,11771769,3025697,5459764,12631740,7427640,10656651,5526092,12827813,7434602,5464657,14211542,8818572,2962733,16251644
uhehe speckled pigeon,9931640,7893088,3881529,11644063,14408404,7497300,10983538,4603700,13816498,9535066,16119285,16250613,10320730,3481100,12298906,8415539,6050339,11568458,4537113,13674603
ruddy pigeon,16119285,13948117,10655381,12302520,9204338,16053492,2894898,5001049,9010819,12498874,16119285,14540512,11973550,10524561,9330515,15790322,6447471,4011586,8946066,11644345
ruddy pigeon ,16119285,13948117,10655381,12302520,9204338,16053492,2894898,5001049,9010819,12498874,15856112,14540512,11973550,10524561,9330515,15790322,6447471,4011586,8946066,11644345
chiriqui pigeon,16119285,13948117,10655381,12302520,9204338,15856370,5527388,2171689,12896202,8670790,7893615,6383714,12828604,4012093,13333367,16053492,10592673,3816249,6250589,460808
short billed pigeon,10194300,3484720,12429972,7235164,8404787,8092026,11316654,4078651,13093322,2105119,7105133,12632257,2302502,10459797,12886121,8095312,5263157,11515796,10664008,3091743
dusky pigeon,15987184,7556154,3942171,13403757,13679016,7636265,3426321,11317389,10267707,1319176,10590551,5131342,9342351,10790829,10852496,7893615,12632257,2302502,10459797,12886121
goodson's pigeon,16579835,8816982,11644496,3752241,14210756,14804712,4013623,7631466,12764613,10263963,16119285,5198872,14935231,5995017,1841931,6591674,11904119,4011037,8742952,14540253
common turtle dove,16119285,13092807,8486781,6841700,10987173,16448250,5659223,2764334,12764098,7830645,15987697,14342097,11574412,13155502,9390411,16382457,15001577,12368054,10984344,12555158
eurasian turtle dove,15987184,7556154,3942171,13403757,13679016,6647092,12166538,5200422,9799525,13481887,15987184,14201145,7627583,8985612,1344067,16053492,9931660,6449270,4078651,12761785
european turtle dove,16645629,9600879,11510424,13617345,4602934,16119285,5789784,10855845,13619151,1776411,16119285,7556154,3942171,13403757,13679016,16184819,11381413,14210768,9012610,7499629
turtle dove,16184819,11381413,14210768,9012610,7499629,16645629,12830147,7431254,2256970,12198449,10190949,5789784,10855845,13619151,1776411,15921905,7565937,10526620,2105376,13413941
eastern,7638168,2117222,16119536,8811092,4950975,16514043,11250603,6053472,8158589,2962493,16119284,12758164,6771003,4995626,14141616,15855335,10456975,13263717,14005590,2135495
eastern dove,16119285,13948117,10655381,12302520,9204338,16382457,15001577,12368054,10984344,12555158,10532733,10984331,14274499,6318438,12760227,16119285,14342097,11574412,13155502,9390411
eastern turtle dove,15921649,8680804,13158077,11446687,6047797,13360884,6843747,9873079,4540724,8424076,197379,9343115,5461844,13222331,8024934,16185591,9737096,11711400,7828841,5723208
oriental turtle dove,15987184,7556154,3942171,13403757,13679016,12249323,10000260,5854274,11647141,3354151,16579835,13618635,3223856,7169380,10902871,11378017,5915198,9537362,7954779,3351073
rufous dove,16513786,7948852,3945772,13946051,10982272,16514042,9200450,13136694,12627866,3483160,5792863,11303257,13021859,7425845,15221272,16053492,10851980,13552321,12802371,6048323
rufous turtle,16316664,8092026,10394781,12632256,4407618,16448249,6182733,2827293,9078396,11381928,14603474,7702966,14342110,9996943,16645629,16053235,6576964,9208681,12827817,2237204
rufous turtle dove,13945286,5858397,9213578,16448250,9270114,11378017,5915198,9537362,7954779,3351073,10667242,7502959,10915953,16513786,4346197,5792863,7702966,14342110,9996943,16645629
collared dove,6647092,12166538,5200422,9799525,13481887,10532733,9343115,5461844,13222331,8024934,6647092,5066831,8552574,14470587,1250841,16053492,9931660,6449270,4078651,12761785
collared turtle dove,6381373,11970453,9274487,14341329,11375472,10532733,9343115,5461844,13222331,8024934,6647092,12166538,5200422,9799525,13481887,16053492,9931660,6449270,4078651,12761785
common collared dove,10532733,9343115,5461844,13222331,8024934,10667242,5066831,8552574,14470587,1250841,5345615,12166538,5200422,9799525,13481887,9933454,4275260,7170152,12631219,14607334
eurasian collared dove,6647092,12166538,5200422,9799525,13481887,16053492,9931660,6449270,4078651,12761785,6647092,5592894,11186337,8504443,8947066,9933454,4275260,7170152,12631219,14607334
eurasian collared turtle dove,8681589,6575437,12760742,10326408,14339775,8480590,12692115,5454367,14469816,10718066,16382457,12166538,5200422,9799525,13481887,16053492,9931660,6449270,4078651,12761785
indian ring dove,16448248,11120998,14013119,7565395,14585198,13288377,9604742,4540492,7104874,1250327,7365696,15001577,12368054,10984344,12555158,5986137,10722966,15789546,8354682,1972762
indian ring necked dove,13288377,9604742,4540492,7104874,1250327,4080707,12762820,1448987,7238512,16050412,16382457,9937050,14869209,12369587,4877958,9211992,14804453,4475458,7839158,2301717
pink headed dove,16119285,12895427,8157816,10789793,5584438,16053494,13685216,8882070,11579585,6447212,16645629,15001577,12368054,10984344,12555158,16119028,13864851,9385009,15055038,11883348
rosy grey turtle dove,16579836,9007468,6506820,14011848,11903387,16513785,10589584,14472654,8745320,6508875,10667242,9668483,14144465,12498353,5916739,16645628,14536133,15393242,13088426,11771792
african collared dove,4948920,10192237,5197135,7767187,13016685,15987441,7559487,12227951,1841948,14008493,11452881,5066831,8552574,14470587,1250841,6521246,12563367,6905431,9206896,3945776
african turtle dove,6647092,12166538,5200422,9799525,13481887,10667242,5066831,8552574,14470587,1250841,15987697,6051919,10855844,7828074,4341558,6521246,12563367,6905431,9206896,3945776
barbary dove,16119285,12960964,8223353,10658208,6380635,16119284,10984331,14274499,6318438,12760227,15987956,14201145,7627583,8985612,1344067,13351860,6511700,15328219,6103841,14582377
domestic collared dove,16053492,13158342,9078142,7432032,8540760,16382457,15001577,12368054,10984344,12555158,6845509,7239824,9741504,3490912,13159899,16053492,9931660,6449270,4078651,12761785
pink headed collared dove,9860958,4015420,7032637,8487037,12431267,10532733,9343115,5461844,13222331,8024934,16119285,4999470,11574658,9141091,12693920,10130828,13488077,5136453,11711148,1907485
pink headed turtle dove,16053493,13553616,10327185,11776176,6962240,16119285,13948117,10655381,12302520,9204338,11323346,12895427,8157816,10789793,5584438,16382457,15001577,12368054,10984344,12555158
ringed turtle dove,10532733,9343115,5461844,13222331,8024934,8417634,4604216,10658204,12039600,1709586,16645629,10789542,15987957,8817554,14344418,6647092,12166538,5200422,9799525,13481887
rose grey dove,16645629,14275018,10983819,12628904,8746080,16645629,11050127,15394530,13748160,9205347,4811831,13879241,15196129,12431537,10786194,16645629,10325382,13682109,9138531,15197149
